code,handle,title,decision,n_images,image_verified,image_match_score,image_sources,primary_url,id,thumbnail
BS35CS-A0003-116131,leka-project-mg3j3kzm,Boston Castle - Euro Style Set C (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNDQWPDQEX34J7MZ8354R,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0004-116131,leka-project-eoipqlbk,Boston Castle - Euro Style Set D (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNE5WX9S9YA9X5TN0DVM1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0005-116131,leka-project-mr8fp8ss,Boston Castle - Euro Style Set E (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNEJVDCG3WH3T6PPRPXET,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0006-116131,leka-project-54s54gr1,Boston Castle - Euro Style Set F (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNF0PW0NXPBFPJT6CGSGN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0007-116131,leka-project-r1t8w7k7,Boston Castle - Euro Style Set G (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNFF1HV8KHEKXQ33MQRW1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0008-116131,leka-project-r703z1ui,Boston Castle - Euro Style Set H (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNFXP32CPZ16XK26PSB4Y,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0009-116131,leka-project-qlsp982c,Boston Castle - Euro Style Set I (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNGBMBMB4N75TX51XHHFY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-A0010-116131,leka-project-36hqh53a,Boston Castle - Euro Style Set J (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNGT47TQ4FWVAVQJ6CT1B,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35CS-TOTA0001-116131,leka-project-ftahvvg1,Boston Castle - Mini Set A (Gray & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVNH83X3X81K32YZ4Z0PGA,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-0003-111113,leka-project-unz7d3ug,Boston Corsair - Physical Activity Set C (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNJ3Z0P1HH6SM6J3ZHKRJ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-0004-111113,leka-project-efyjjbef,Boston Corsair - Physical Activity Set D (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNJHQ3ST9YR58XGX88PM6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-0005-111113,leka-project-voo90aq1,BS35PS-0005-111113,vendor_doc_no_images,0,,,,,prod_01KNKVNKDY0STYHTRS9MMYV38C,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-0006-111113,leka-project-712wipo2,Boston Corsair - Physical Activity Set F (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNM9T2S7YZVJYN11VZA5Z,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-0007-111113,leka-project-gvks51j2,Boston Corsair - Physical Activity Set G (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNMQE1VQPVHN0RNAE958T,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0001A-111114,leka-project-o45ljkey,Boston Corsair - Euro Style Set A (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNN5PX179B079KKH6S3B8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0003-111114,leka-project-steyrlor,Boston Corsair - Euro Style Set C (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNNK06BPB8EEFRQBBKHRC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0004-111114,leka-project-84oyep96,Boston Corsair - Euro Style Set D (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNP08HMZ33ET2583FSFPT,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0005-111114,leka-project-rln5nm2x,Boston Corsair - Euro Style Set E (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNPDWSQ5WCPKTQTX6F4WG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0006-111114,leka-project-3ttoo7my,Boston Corsair - Euro Style Set F (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNPTNEAD81KQCPVHG0GRM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-A0007-111114,leka-project-zyjkwdhh,Boston Corsair - Euro Style Set G (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNQ78R00MVKTJ1J0SPH5N,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-TOTA0001-111114,leka-project-p36h0x5f,Boston Corsair - Mini Set A (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNQMZWZH2BVDS9ZD5C6M9,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35PS-TOTA0002-111114,leka-project-ogug1x6l,Boston Corsair - Mini Set B (Brown & Blue),vendor_doc_no_images,0,,,,,prod_01KNKVNR3JGA9K4YSHYG02QWN5,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0001-111113,leka-project-pq8caej2,Boston Treehouse - Physical Activity Set A (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNS0FWS9RPJH6W29H2RV8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0002-111113,leka-project-ya4ecocn,Boston Treehouse - Set B (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNSVBDWR9YFEK4V01KDFQ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0003-111113,leka-project-i2tia9mu,Boston Treehouse - Physical Activity Set C (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNTX8R1C4WA7SJBREWWVK,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0004-111113,leka-project-z0qqbbwe,Boston Treehouse - Physical Activity Set D (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNVRT2P789GGJXF5R38BV,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0005-111113,leka-project-71nc32jp,Boston Treehouse - Physical Activity Set E (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNWKH7M1QXR9XWVXTZYND,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0006-111113,leka-project-13uoowmv,Boston Treehouse - Physical Activity Set F (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNX0YZZDQJ99KTDBZ6Z11,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0007-111113,leka-project-encdab7p,Boston Treehouse - Physical Activity Set G (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNXEMGZTD0S62KYW4R5HS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0008-111113,leka-project-d54mjnxm,Boston Treehouse - Physical Activity Set H (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNXW5ZSE77WAHZ2Q0HSCE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0009-111113,leka-project-s9goy68u,Boston Treehouse - Physical Activity Set I (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNYX06VG1RB4AH73Y66C3,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0010-111113,leka-project-2t33236p,Boston Treehouse - Physical Activity Set J (Brown & Tan),vendor_doc_no_images,0,,,,,prod_01KNKVNZA813Z9QZ3K9ACNK54D,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-0011-11111,leka-project-cv9yxvpu,WAIKAPU FORT,vendor_doc_no_images,0,,,,,prod_01KNKVNZQEBZ4YC4V5T1DG0HJR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0001-110131,leka-project-bwpws3bp,Boston Treehouse - Euro Style Set A (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP04YH4D11CHVMSMHMRD1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0002-110131,leka-project-uwzq8yib,Boston Treehouse - Euro Style Set B (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP0JAC4S47JQHNBHDEYQG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0003-110131,leka-project-dyweiib6,Boston Treehouse - Euro Style Set C (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP0ZFSZ3ZX9K1WC2YDG4R,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0004-110131,leka-project-3l3xyt68,Boston Treehouse - Euro Style Set D (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP1D6Y9X80BHAVTCAR1HP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0005-110131,leka-project-vgyiogw4,Boston Treehouse - Euro Style Set E (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP1SZKX4FHJHY22NYH70B,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0006-110131,leka-project-kwxhoy34,Boston Treehouse - Euro Style Set F (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP263AP6NB5P2CCSV3BHG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0007-110131,leka-project-eufy2mbq,Boston Treehouse - Euro Style Set G (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP2KXJ7KZX6VRM4MYRZ25,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0008-110131,leka-project-o5u9eh5e,Boston Treehouse - Euro Style Set H (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP30R5BCQX9CJFSDMBRXR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0009-110131,leka-project-bobiby94,Boston Treehouse - Euro Style Set I (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP3E8P5MGMP01ZMXVZNJE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-A0010-110131,leka-project-am35un2p,Boston Treehouse - Euro Style Set J (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP3X3S3GQ0B2E1F2P610E,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BS35TH-TOTA0001-110131,leka-project-lncfl3io,Boston Treehouse - Mini Set A (Dark Green & Midnight),vendor_doc_no_images,0,,,,,prod_01KNKVP4B85D4MD548HBSN3RT8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
BZ1259,leka-project-1lgwyzdx,Corner Protector-Round,vendor_doc_no_images,0,,1.0,"The image shows a children's table and chairs set, which does not match the product description 'Corner Protector-Round'.",,prod_01KNKVP56ZEC618XE3P6VS5PS3,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA12-3TY3030,leka-project-7qkcvebm,3-In-1 Early Education Set,vendor_doc_no_images,0,,,,,prod_01KNKVP9341K7NCAMYM44J0946,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA15-3TY2001,leka-project-gm7rpxe1,Role-Play Birthday Cake,vendor_doc_no_images,0,,,,,prod_01KNKVP9H3VETW5EZXYY2AXE2P,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA15-3TY2002,leka-project-h7z6taet,Rainbow Stackable Ice Cream,vendor_doc_no_images,0,,,,,prod_01KNKVP9Y7M1DSCSHW9KS936F8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA15-3TY2003,leka-project-0qjze1ao,Tea Set,vendor_doc_no_images,0,,,,,prod_01KNKVPABRD77E8X13MS1K4AAE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA16-3GT4012,leka-project-5pj24y4b,Spinning Rainbow Drum,vendor_doc_no_images,0,,,,,prod_01KNKVPAS51STYYPF060Z0SAN2,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA17-3KX2011,leka-project-tvsr5lxx,Plastic Bug Tong Kit,vendor_doc_no_images,0,,,,,prod_01KNKVPB66CRRCG36ZM32PXWTQ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA18-3BY049,leka-project-xu9889tl,0,vendor_doc_no_images,0,,,,,prod_01KNKVPBKCY0WTQEQGN822RMQH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CA9-3YZ6002,leka-project-fl7v0m7l,Space Stacking Blocks,vendor_doc_no_images,0,,0.9,"The product image shows small, indoor toy stacking blocks, which are not a children's playground, furniture, or outdoor equipment product as implied by the task's overarching context and example product types.",,prod_01KNKVPCF5WQAV3B32BPA7Z122,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB1-3MG5014,leka-project-ygsms7ax,Fine Glitter Set-Set of 24 Colors/0.2mm,vendor_doc_no_images,0,,1.0,"The image shows a wooden box containing various craft embellishments like pom-poms, shells, stones, and mosaic pieces, not a fine glitter set.",,prod_01KNKVPDA5P5268C02YSY7G25Q,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB13-3KX4002,leka-project-zn7m7owk,Calendar & Weather Pocket Chart,vendor_doc_no_images,0,,0.9,"The image clearly displays a handheld weather measurement device, specifically an anemometer, which measures wind speed. The product description is 'Calendar & Weather Pocket Chart', which is a completely different item. A pocket chart is a tool for organizing cards or displaying information, often used in educational settings, and is typically a fabric or plastic chart with pockets. The item in the image is an electronic device with rotating parts for sensing wind.",,prod_01KNKVPGTV273FA5VMS5WTFWZ9,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB19-3MG2090Z,leka-project-68rsvsqe,Painting Kit,vendor_doc_no_images,0,,,,,prod_01KNKVPN4YHFADRGEG0W5Y8499,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB19-3MG2091Z,leka-project-288ncrff,Basic Drawing Set,vendor_doc_no_images,0,,,,,prod_01KNKVPP0D61PFFTKXQQ723KSD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB21-3JG4026,leka-project-senuju1x,Transparent Pipetubes,vendor_doc_no_images,0,,,,,prod_01KNKVPPXCHH9W94F0DCFWZJR0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB21-QD045,leka-project-tr2dtqf2,DIY Body Structure,vendor_doc_no_images,0,,,,,prod_01KNKVPRM1GK1B25W8BCH4ZG8J,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB23-BD1105,leka-project-01cjoo96,Colorful Tangram,vendor_doc_no_images,0,,1.0,"The image shows a children's daily routine chart or visual schedule, which is a fabric organizer with activity stickers. The product description is 'Colorful Tangram,' which is a type of geometric puzzle. These are two completely different products.",,prod_01KNKVPWQZCZ6RMD3GWKKPNZCP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB23-BD1140,leka-project-7xtij6y1,Bendable Sticks,vendor_doc_no_images,0,,,,,prod_01KNKVPX5ES1FW7Y8Z5TZ1YCBH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB26-3JG6002,leka-project-nxcs060l,Scenario Building Blocks - Traffic Sign Set,vendor_doc_no_images,0,,,,,prod_01KNKVPXKG67TB1E8JYT9MQEWD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB4-3HWYZ3001A,leka-project-7gqvz4ao,Clipboard,vendor_doc_no_images,0,,1.0,"The image shows a children's watering can, but the product description is 'Clipboard'.",,prod_01KNKVPYFM01ANB52JDYCK9ZHS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5123,leka-project-xwkrkxag,Paper Mask Pack of 10/Lion,vendor_doc_no_images,0,,1.0,"The image shows small animal figurines, not a 'Paper Mask Pack of 10/Lion' as described in the catalog.",,prod_01KNKVPYX8VGSJ4N3Y3B2J2VFM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5124,leka-project-t5j3w1tt,Paper Mask Pack of 10/Fox,vendor_doc_no_images,0,,1.0,"The image shows small animal figurines, which do not match the product description of a 'Paper Mask Pack of 10/Fox'. Also, the items are not children's playground, furniture, or outdoor equipment products.",,prod_01KNKVPZB7RK3MN6P2X33DW87G,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5125,leka-project-yzaf1fp4,Paper Mask Pack of 10/Beijing Opera,vendor_doc_no_images,0,,1.0,"The image shows small animal figurines, while the product description is for a 'Paper Mask Pack of 10/Beijing Opera'.",,prod_01KNKVPZRJ0ET40X4FYG7HC3ZB,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5126,leka-project-y8o6xf9a,Paper Mask Pack of 10/Man,vendor_doc_no_images,0,,1.0,"The image displays animal figurines, not a 'Paper Mask Pack of 10/Man'. The items in the image are also not children's playground equipment, furniture, or outdoor equipment as implied by the product context.",,prod_01KNKVQ069613JJFZQNJAEWX60,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5127,leka-project-dzezmmbo,Paper Mask Pack of 10/Woman,vendor_doc_no_images,0,,1.0,"The image depicts four animal figurines, which is completely different from the catalog description 'Paper Mask Pack of 10/Woman'.",,prod_01KNKVQ0M40DNKZ63XF1Q8KFMG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5129,leka-project-9j8xtx08,Paper Ladle Pack of 10/Small,vendor_doc_no_images,0,,1.0,"The image shows four animal figurines, which is completely different from the described product 'Paper Ladle Pack of 10/Small'.",,prod_01KNKVQ1FFCS3C4W7MQASSX5JZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5132,leka-project-f9ywl8or,Paper Baseball Cap Pack of 6,vendor_doc_no_images,0,,1.0,"The image shows four animal figurines, while the product description is for 'Paper Baseball Cap Pack of 6'. The products are entirely different.",,prod_01KNKVQ2RFVXR3F276XMBAW3BA,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB5-3MG5133,leka-project-7csdjamg,Paper Mask Pack of 10/Elephant,vendor_doc_no_images,0,,1.0,"The image shows four 3D animal figurines, whereas the product description is for a 'Paper Mask Pack of 10/Elephant'. These are entirely different product types.",,prod_01KNKVQ36SZ6NJVVBRH37SV46B,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB7-3MG5180,leka-project-jfs38awv,Clear Storage/5L,vendor_doc_no_images,0,,0.2,"The image shows children doing crafts at a table, with various craft supplies and classroom furniture. It does not clearly or prominently feature a specific 'Clear Storage/5L' product. While there are some containers, none are distinctly identifiable as the described product.",,prod_01KNKVQ5DBZ56NRCYNR7EXZH2K,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB7-3MG5181,leka-project-4omuadlh,Clear Storage/10L,vendor_doc_no_images,0,,0.1,"The image shows children in an activity setting with art supplies and furniture, but no clear storage containers, specifically not 'Clear Storage/10L', are prominently displayed or identifiable as the main product.",,prod_01KNKVQ5W08K9QKYYKH1ERHHSV,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
CB9-3MG6043,leka-project-myyg356h,Rolling Pin,vendor_doc_no_images,0,,0.9,"The image shows what appears to be a package of art or craft supplies (possibly paint tubes or glue sticks) rather than a children's playground/furniture/outdoor equipment product like a rolling pin. The item description in the catalog is 'Rolling Pin', which is also not typically associated with playground equipment, but rather kitchen or craft tools. Even if the 'rolling pin' refers to a craft tool for children, the items in the image do not look like rolling pins.",,prod_01KNKVQ753SGTEVG29TQXYBYAC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
